%
% Basic inner-scaled statistics for turbulent flow in a circular pipe
%
% See the following reference for details
% 
% Pirozzoli, S., Romero, J., Fatica, M., Verzicco, R., & Orlandi, P. (2021). 
% One-point statistics for turbulent pipe flow up to $\Rey_{\tau} \approx 6000$
% arXiv preprint arXiv:2103.13383.
%
% The flow parameters are as follows:
%
%  N_z                         = 4608
%  N_r                         =  540
%  N_theta                     = 4608
%  Streamwise domain size      = 15 R
%  Bulk Reynolds number        = 133000
%  Friction Reynolds number    = 3028.1
%  Friction coefficient        = 0.01659
%
%  Flow variables
%  
%        y^+                  U_z^+               P^+                 u_z^2              u_r^2              u_t^2                u_z u_r              p^2
%
    0.2652848266E-01    0.2652523094E-01    0.2601631766E-07    0.1370193287E-03    0.3733589982E-09    0.6061345937E-04    0.9208951507E-07    0.8835555842E+01
    0.8968170253E-01    0.8966982139E-01    0.7594926116E-08    0.1541271899E-02    0.1473134223E-07    0.6437524242E-03    0.1353322409E-05    0.8832653906E+01
    0.1870735254E+00    0.1870455946E+00   -0.2426511200E-06    0.6676422683E-02    0.2310870902E-06    0.2702068417E-02    0.1077480977E-04    0.8828453133E+01
    0.3478275063E+00    0.3477634636E+00   -0.2681263870E-05    0.2299313478E-01    0.2466450672E-05    0.8951771516E-02    0.6561424046E-04    0.8822248892E+01
    0.6012198159E+00    0.6010572688E+00   -0.2077890642E-04    0.6840026251E-01    0.1955448826E-04    0.2520151315E-01    0.3258022774E-03    0.8814313243E+01
    0.9735351757E+00    0.9730279280E+00   -0.1218063152E-03    0.1783305441E+00    0.1166571351E-03    0.6071890129E-01    0.1339965774E-02    0.8806735107E+01
    0.1486129487E+01    0.1484245336E+01   -0.5500256522E-03    0.4119975396E+00    0.5330322750E-03    0.1262858434E+00    0.4618325421E-02    0.8804194569E+01
    0.2154480826E+01    0.2147345742E+01   -0.1960555854E-02    0.8519807658E+00    0.1915006733E-02    0.2300320236E+00    0.1346511557E-01    0.8814354120E+01
    0.2988060753E+01    0.2963534047E+01   -0.5674408201E-02    0.1584990258E+01    0.5573011682E-02    0.3733317198E+00    0.3345104230E-01    0.8847418629E+01
    0.3990807904E+01    0.3917739918E+01   -0.1372973213E-01    0.2652582193E+01    0.1354041665E-01    0.5500201198E+00    0.7134625836E-01    0.8914498040E+01
    0.5161973129E+01    0.4974953279E+01   -0.2856964175E-01    0.3990961932E+01    0.2827272567E-01    0.7496126603E+00    0.1320130333E+00    0.9024938918E+01
    0.6497129666E+01    0.6082575196E+01   -0.5248041738E-01    0.5419889299E+01    0.5208972251E-01    0.9614434997E+00    0.2149388356E+00    0.9183468245E+01
    0.7989191179E+01    0.7180955901E+01   -0.8706581171E-01    0.6714608867E+01    0.8663522093E-01    0.1176383632E+01    0.3133313894E+00    0.9388185328E+01
    0.9629328669E+01    0.8217606662E+01   -0.1329376436E+00    0.7707293178E+01    0.1325433871E+00    0.1386314137E+01    0.4167767661E+00    0.9630043086E+01
    0.1140774294E+02    0.9157379586E+01   -0.1896260760E+00    0.8337824045E+01    0.1893362624E+00    0.1583710930E+01    0.5153706358E+00    0.9893997717E+01
    0.1331426566E+02    0.9984671880E+01   -0.2556703182E+00    0.8636995687E+01    0.2555199942E+00    0.1762377488E+01    0.6025341485E+00    0.1016164374E+02
    0.1533880634E+02    0.1069943084E+02   -0.3288666371E+00    0.8680698088E+01    0.3288471497E+00    0.1918476108E+01    0.6755284087E+00    0.1041460439E+02
    0.1747165813E+02    0.1131104944E+02   -0.4066169084E+00    0.8551682241E+01    0.4066780801E+00    0.2050854141E+01    0.7344633981E+00    0.1063754053E+02
    0.1970369438E+02    0.1183310313E+02   -0.4862821706E+00    0.8319943341E+01    0.4863413870E+00    0.2160540172E+01    0.7809737510E+00    0.1081988729E+02
    0.2202647882E+02    0.1227991173E+02   -0.5654605936E+00    0.8037182584E+01    0.5654135702E+00    0.2249874691E+01    0.8172137034E+00    0.1095616329E+02
    0.2443231253E+02    0.1266472604E+02   -0.6421586616E+00    0.7738203930E+01    0.6418888173E+00    0.2321695297E+01    0.8452879916E+00    0.1104529933E+02
    0.2691423728E+02    0.1299900097E+02   -0.7148623365E+00    0.7444612202E+01    0.7142479200E+00    0.2378767581E+01    0.8670084065E+00    0.1108951713E+02
    0.2946601036E+02    0.1329226576E+02   -0.7825338744E+00    0.7168662947E+01    0.7814529667E+00    0.2423512237E+01    0.8838379115E+00    0.1109318585E+02
    0.3208206008E+02    0.1355226734E+02   -0.8445638138E+00    0.6916403843E+01    0.8428977893E+00    0.2457941650E+01    0.8969192969E+00    0.1106184451E+02
    0.3475743460E+02    0.1378521755E+02   -0.9007000927E+00    0.6690003127E+01    0.8983360076E+00    0.2483701502E+01    0.9071306016E+00    0.1100144771E+02
    0.3748774290E+02    0.1399606080E+02   -0.9509682626E+00    0.6489306724E+01    0.9478004560E+00    0.2502142349E+01    0.9151405446E+00    0.1091785590E+02
    0.4026909902E+02    0.1418871889E+02   -0.9955943264E+00    0.6312832092E+01    0.9915257881E+00    0.2514374385E+01    0.9214544575E+00    0.1081653521E+02
    0.4309806640E+02    0.1436630377E+02   -0.1034938215E+01    0.6158449924E+01    0.1029881414E+01    0.2521348523E+01    0.9264523187E+00    0.1070234351E+02
    0.4597160694E+02    0.1453129043E+02   -0.1069437892E+01    0.6023853267E+01    0.1063314944E+01    0.2523901099E+01    0.9304223121E+00    0.1057940025E+02
    0.4888703202E+02    0.1468564946E+02   -0.1099566029E+01    0.5906788287E+01    0.1092308549E+01    0.2522744624E+01    0.9335859535E+00    0.1045107828E+02
    0.5184196275E+02    0.1483095138E+02   -0.1125798798E+01    0.5805120803E+01    0.1117347643E+01    0.2518486064E+01    0.9361123484E+00    0.1032008567E+02
    0.5483428887E+02    0.1496845682E+02   -0.1148594016E+01    0.5716834798E+01    0.1138898883E+01    0.2511671032E+01    0.9381283185E+00    0.1018855427E+02
    0.5786213750E+02    0.1509919046E+02   -0.1168379252E+01    0.5640086031E+01    0.1157398033E+01    0.2502788780E+01    0.9397296103E+00    0.1005810639E+02
    0.6092384168E+02    0.1522399292E+02   -0.1185546955E+01    0.5573280183E+01    0.1173245021E+01    0.2492252331E+01    0.9409904401E+00    0.9929945280E+01
    0.6401791553E+02    0.1534355644E+02   -0.1200452875E+01    0.5515064259E+01    0.1186802222E+01    0.2480405125E+01    0.9419680803E+00    0.9804935919E+01
    0.6714303032E+02    0.1545845356E+02   -0.1213413334E+01    0.5464242446E+01    0.1198391674E+01    0.2467554997E+01    0.9427058977E+00    0.9683669293E+01
    0.7029799541E+02    0.1556915988E+02   -0.1224702740E+01    0.5419753082E+01    0.1208292959E+01    0.2453986785E+01    0.9432387539E+00    0.9566516721E+01
    0.7348174127E+02    0.1567607019E+02   -0.1234558339E+01    0.5380699648E+01    0.1216747773E+01    0.2439927429E+01    0.9435995225E+00    0.9453705733E+01
    0.7669330346E+02    0.1577951544E+02   -0.1243186158E+01    0.5346348752E+01    0.1223965940E+01    0.2425542520E+01    0.9438200291E+00    0.9345350868E+01
    0.7993181019E+02    0.1587978211E+02   -0.1250762963E+01    0.5316063773E+01    0.1230127695E+01    0.2410967193E+01    0.9439240332E+00    0.9241425247E+01
    0.8319647144E+02    0.1597712398E+02   -0.1257439835E+01    0.5289256848E+01    0.1235387042E+01    0.2396316661E+01    0.9439261213E+00    0.9141781415E+01
    0.8648656802E+02    0.1607176171E+02   -0.1263346644E+01    0.5265438835E+01    0.1239876122E+01    0.2381684007E+01    0.9438398866E+00    0.9046217997E+01
    0.8980144437E+02    0.1616388459E+02   -0.1268594105E+01    0.5244217234E+01    0.1243707765E+01    0.2367150251E+01    0.9436785234E+00    0.8954513781E+01
    0.9314049941E+02    0.1625365945E+02   -0.1273276257E+01    0.5225245776E+01    0.1246977778E+01    0.2352776522E+01    0.9434493008E+00    0.8866454685E+01
    0.9650318232E+02    0.1634123398E+02   -0.1277472778E+01    0.5208217365E+01    0.1249767254E+01    0.2338613801E+01    0.9431561200E+00    0.8781840526E+01
    0.9988898499E+02    0.1642673971E+02   -0.1281250018E+01    0.5192841597E+01    0.1252143561E+01    0.2324717913E+01    0.9428048663E+00    0.8700479928E+01
    0.1032974378E+03    0.1651029770E+02   -0.1284661629E+01    0.5178865026E+01    0.1254161140E+01    0.2311128162E+01    0.9424032821E+00    0.8622163553E+01
    0.1067281055E+03    0.1659201581E+02   -0.1287751339E+01    0.5166085241E+01    0.1255864391E+01    0.2297862811E+01    0.9419580918E+00    0.8546658366E+01
    0.1101805840E+03    0.1667198852E+02   -0.1290557712E+01    0.5154331698E+01    0.1257292413E+01    0.2284929764E+01    0.9414727537E+00    0.8473747462E+01
    0.1136544950E+03    0.1675030226E+02   -0.1293116941E+01    0.5143429505E+01    0.1258481592E+01    0.2272314155E+01    0.9409468285E+00    0.8403260247E+01
    0.1171494863E+03    0.1682703966E+02   -0.1295460950E+01    0.5133205273E+01    0.1259463925E+01    0.2259990849E+01    0.9403783074E+00    0.8335058975E+01
    0.1206652261E+03    0.1690227897E+02   -0.1297616349E+01    0.5123522769E+01    0.1260266108E+01    0.2247946819E+01    0.9397681786E+00    0.8269026717E+01
    0.1242014031E+03    0.1697608662E+02   -0.1299606495E+01    0.5114305848E+01    0.1260911653E+01    0.2236178113E+01    0.9391230699E+00    0.8205052661E+01
    0.1277577235E+03    0.1704851665E+02   -0.1301452871E+01    0.5105506320E+01    0.1261422225E+01    0.2224686559E+01    0.9384521584E+00    0.8143008356E+01
    0.1313339094E+03    0.1711962288E+02   -0.1303173776E+01    0.5097056878E+01    0.1261816287E+01    0.2213486498E+01    0.9377605886E+00    0.8082754491E+01
    0.1349296976E+03    0.1718946247E+02   -0.1304783723E+01    0.5088890088E+01    0.1262108287E+01    0.2202578676E+01    0.9370474238E+00    0.8024160200E+01
    0.1385448381E+03    0.1725808864E+02   -0.1306294445E+01    0.5080950934E+01    0.1262309722E+01    0.2191938584E+01    0.9363087246E+00    0.7967101299E+01
    0.1421790927E+03    0.1732554677E+02   -0.1307715029E+01    0.5073190955E+01    0.1262429656E+01    0.2181547690E+01    0.9355412069E+00    0.7911452601E+01
    0.1458322336E+03    0.1739187694E+02   -0.1309052615E+01    0.5065580719E+01    0.1262475246E+01    0.2171397215E+01    0.9347449148E+00    0.7857101104E+01
    0.1495040441E+03    0.1745711688E+02   -0.1310313593E+01    0.5058088717E+01    0.1262452770E+01    0.2161485918E+01    0.9339236764E+00    0.7803942033E+01
    0.1531943157E+03    0.1752130086E+02   -0.1311504087E+01    0.5050676819E+01    0.1262368149E+01    0.2151808662E+01    0.9330829166E+00    0.7751877581E+01
    0.1569028485E+03    0.1758446046E+02   -0.1312630379E+01    0.5043312551E+01    0.1262227435E+01    0.2142345703E+01    0.9322254295E+00    0.7700836971E+01
    0.1606294508E+03    0.1764663013E+02   -0.1313698664E+01    0.5035962086E+01    0.1262036524E+01    0.2133074732E+01    0.9313489921E+00    0.7650778125E+01
    0.1643739372E+03    0.1770784433E+02   -0.1314713757E+01    0.5028594917E+01    0.1261800057E+01    0.2123989070E+01    0.9304501763E+00    0.7601659994E+01
    0.1681361299E+03    0.1776813247E+02   -0.1315679620E+01    0.5021203919E+01    0.1261521886E+01    0.2115081788E+01    0.9295289908E+00    0.7553440767E+01
    0.1719158563E+03    0.1782752246E+02   -0.1316600819E+01    0.5013784227E+01    0.1261206440E+01    0.2106343032E+01    0.9285881642E+00    0.7506089362E+01
    0.1757129501E+03    0.1788604297E+02   -0.1317482459E+01    0.5006314720E+01    0.1260858718E+01    0.2097761703E+01    0.9276317585E+00    0.7459574046E+01
    0.1795272498E+03    0.1794372003E+02   -0.1318328995E+01    0.4998793534E+01    0.1260483071E+01    0.2089326636E+01    0.9266649102E+00    0.7413859265E+01
    0.1833585995E+03    0.1800057732E+02   -0.1319143397E+01    0.4991244324E+01    0.1260082265E+01    0.2081040462E+01    0.9256905164E+00    0.7368911614E+01
    0.1872068473E+03    0.1805663867E+02   -0.1319926619E+01    0.4983674359E+01    0.1259657021E+01    0.2072908174E+01    0.9247065019E+00    0.7324697809E+01
    0.1910718460E+03    0.1811192626E+02   -0.1320678091E+01    0.4976071505E+01    0.1259206692E+01    0.2064929306E+01    0.9237082233E+00    0.7281179537E+01
    0.1949534523E+03    0.1816646132E+02   -0.1321398611E+01    0.4968406665E+01    0.1258731932E+01    0.2057094205E+01    0.9226925925E+00    0.7238319641E+01
    0.1988515264E+03    0.1822026634E+02   -0.1322091532E+01    0.4960668670E+01    0.1258235824E+01    0.2049381546E+01    0.9216597911E+00    0.7196089258E+01
    0.2027659332E+03    0.1827336410E+02   -0.1322760730E+01    0.4952872449E+01    0.1257722142E+01    0.2041779237E+01    0.9206118051E+00    0.7154459707E+01
    0.2066965400E+03    0.1832577577E+02   -0.1323409050E+01    0.4945020810E+01    0.1257193669E+01    0.2034281672E+01    0.9195510397E+00    0.7113399226E+01
    0.2106432174E+03    0.1837751875E+02   -0.1324037408E+01    0.4937101521E+01    0.1256651245E+01    0.2026883366E+01    0.9184804394E+00    0.7072879462E+01
    0.2146058393E+03    0.1842860963E+02   -0.1324644943E+01    0.4929106150E+01    0.1256093976E+01    0.2019579190E+01    0.9174009368E+00    0.7032882643E+01
    0.2185842829E+03    0.1847906937E+02   -0.1325230973E+01    0.4921018841E+01    0.1255521032E+01    0.2012363662E+01    0.9163089176E+00    0.6993399641E+01
    0.2225784275E+03    0.1852891998E+02   -0.1325796046E+01    0.4912831593E+01    0.1254932765E+01    0.2005236916E+01    0.9152002946E+00    0.6954422692E+01
    0.2265881552E+03    0.1857817841E+02   -0.1326341131E+01    0.4904552271E+01    0.1254330040E+01    0.1998209578E+01    0.9140742078E+00    0.6915938344E+01
    0.2306133510E+03    0.1862685893E+02   -0.1326866970E+01    0.4896176768E+01    0.1253713484E+01    0.1991293135E+01    0.9129302840E+00    0.6877922795E+01
    0.2346539019E+03    0.1867497546E+02   -0.1327374431E+01    0.4887683801E+01    0.1253083794E+01    0.1984480532E+01    0.9117673254E+00    0.6840355807E+01
    0.2387096971E+03    0.1872253985E+02   -0.1327864672E+01    0.4879047657E+01    0.1252441917E+01    0.1977745918E+01    0.9105872707E+00    0.6803235877E+01
    0.2427806286E+03    0.1876956182E+02   -0.1328337336E+01    0.4870276106E+01    0.1251787407E+01    0.1971069547E+01    0.9093978327E+00    0.6766560824E+01
    0.2468665896E+03    0.1881605241E+02   -0.1328789911E+01    0.4861410518E+01    0.1251117913E+01    0.1964450738E+01    0.9082073764E+00    0.6730309350E+01
    0.2509674764E+03    0.1886202661E+02   -0.1329220890E+01    0.4852471932E+01    0.1250431916E+01    0.1957890336E+01    0.9070172516E+00    0.6694455519E+01
    0.2550831867E+03    0.1890750058E+02   -0.1329631411E+01    0.4843457880E+01    0.1249730338E+01    0.1951378149E+01    0.9058231811E+00    0.6658986904E+01
    0.2592136198E+03    0.1895248744E+02   -0.1330023684E+01    0.4834369594E+01    0.1249015235E+01    0.1944898426E+01    0.9046221212E+00    0.6623905402E+01
    0.2633586770E+03    0.1899699835E+02   -0.1330399290E+01    0.4825213909E+01    0.1248288216E+01    0.1938451715E+01    0.9034135978E+00    0.6589212180E+01
    0.2675182615E+03    0.1904104374E+02   -0.1330759135E+01    0.4815996705E+01    0.1247550223E+01    0.1932038820E+01    0.9021977828E+00    0.6554904084E+01
    0.2716922785E+03    0.1908463297E+02   -0.1331103171E+01    0.4806721365E+01    0.1246801106E+01    0.1925656548E+01    0.9009751452E+00    0.6520973603E+01
    0.2758806341E+03    0.1912777401E+02   -0.1331429207E+01    0.4797395162E+01    0.1246038650E+01    0.1919322343E+01    0.8997464312E+00    0.6487397692E+01
    0.2800832365E+03    0.1917047335E+02   -0.1331733695E+01    0.4788017192E+01    0.1245259292E+01    0.1913059152E+01    0.8985122821E+00    0.6454145598E+01
    0.2842999950E+03    0.1921273850E+02   -0.1332013909E+01    0.4778572932E+01    0.1244460264E+01    0.1906875637E+01    0.8972727772E+00    0.6421193667E+01
    0.2885308210E+03    0.1925457835E+02   -0.1332269195E+01    0.4769047997E+01    0.1243640823E+01    0.1900763572E+01    0.8960261347E+00    0.6388523773E+01
    0.2927756266E+03    0.1929600218E+02   -0.1332500740E+01    0.4759440589E+01    0.1242802006E+01    0.1894703714E+01    0.8947685597E+00    0.6356125106E+01
    0.2970343256E+03    0.1933702077E+02   -0.1332710805E+01    0.4749750563E+01    0.1241945862E+01    0.1888684719E+01    0.8934981632E+00    0.6323997701E+01
    0.3013068336E+03    0.1937764438E+02   -0.1332901345E+01    0.4739973285E+01    0.1241074359E+01    0.1882714370E+01    0.8922174952E+00    0.6292145689E+01
    0.3055930667E+03    0.1941788100E+02   -0.1333073211E+01    0.4730103566E+01    0.1240188458E+01    0.1876801551E+01    0.8909299992E+00    0.6260570192E+01
    0.3098929429E+03    0.1945773641E+02   -0.1333226419E+01    0.4720148313E+01    0.1239288118E+01    0.1870942612E+01    0.8896363279E+00    0.6229258285E+01
    0.3142063809E+03    0.1949721424E+02   -0.1333361157E+01    0.4710121249E+01    0.1238373434E+01    0.1865139583E+01    0.8883346182E+00    0.6198191726E+01
    0.3185333013E+03    0.1953632072E+02   -0.1333479370E+01    0.4700014785E+01    0.1237446237E+01    0.1859397408E+01    0.8870220568E+00    0.6167367696E+01
    0.3228736248E+03    0.1957506744E+02   -0.1333583874E+01    0.4689802933E+01    0.1236509149E+01    0.1853708183E+01    0.8856968107E+00    0.6136791740E+01
    0.3272272747E+03    0.1961346564E+02   -0.1333675370E+01    0.4679482278E+01    0.1235562845E+01    0.1848065889E+01    0.8843597620E+00    0.6106460950E+01
    0.3315941743E+03    0.1965152167E+02   -0.1333752956E+01    0.4669071935E+01    0.1234606433E+01    0.1842473278E+01    0.8830136476E+00    0.6076383724E+01
    0.3359742485E+03    0.1968923846E+02   -0.1333816149E+01    0.4658585766E+01    0.1233639302E+01    0.1836931951E+01    0.8816614251E+00    0.6046588977E+01
    0.3403674226E+03    0.1972661685E+02   -0.1333864664E+01    0.4648031770E+01    0.1232661061E+01    0.1831429160E+01    0.8803051479E+00    0.6017100193E+01
    0.3447736234E+03    0.1976365962E+02   -0.1333897907E+01    0.4637403381E+01    0.1231671083E+01    0.1825946981E+01    0.8789447210E+00    0.5987917455E+01
    0.3491927793E+03    0.1980037266E+02   -0.1333914658E+01    0.4626694780E+01    0.1230668150E+01    0.1820479986E+01    0.8775788028E+00    0.5959016594E+01
    0.3536248186E+03    0.1983676232E+02   -0.1333913062E+01    0.4615918244E+01    0.1229650404E+01    0.1815043934E+01    0.8762070065E+00    0.5930355178E+01
    0.3580696709E+03    0.1987283603E+02   -0.1333891481E+01    0.4605094034E+01    0.1228616204E+01    0.1809656420E+01    0.8748309382E+00    0.5901887551E+01
    0.3625272672E+03    0.1990860112E+02   -0.1333849814E+01    0.4594228607E+01    0.1227565440E+01    0.1804318496E+01    0.8734527449E+00    0.5873585424E+01
    0.3669975391E+03    0.1994406448E+02   -0.1333789953E+01    0.4583309446E+01    0.1226499935E+01    0.1799017523E+01    0.8720723641E+00    0.5845452804E+01
    0.3714804187E+03    0.1997923437E+02   -0.1333714121E+01    0.4572318809E+01    0.1225421913E+01    0.1793743102E+01    0.8706881853E+00    0.5817507891E+01
    0.3759758398E+03    0.2001411760E+02   -0.1333623444E+01    0.4561251570E+01    0.1224332483E+01    0.1788490869E+01    0.8692996272E+00    0.5789758462E+01
    0.3804837366E+03    0.2004871806E+02   -0.1333517665E+01    0.4550117537E+01    0.1223231342E+01    0.1783268532E+01    0.8679069607E+00    0.5762198393E+01
    0.3850040437E+03    0.2008304076E+02   -0.1333395602E+01    0.4538930900E+01    0.1222117299E+01    0.1778091791E+01    0.8665094772E+00    0.5734817408E+01
    0.3895366976E+03    0.2011709220E+02   -0.1333256967E+01    0.4527707349E+01    0.1220990020E+01    0.1772963771E+01    0.8651049750E+00    0.5707619879E+01
    0.3940816343E+03    0.2015087723E+02   -0.1333103923E+01    0.4516463497E+01    0.1219851553E+01    0.1767877045E+01    0.8636913276E+00    0.5680629880E+01
    0.3986387918E+03    0.2018439937E+02   -0.1332939693E+01    0.4505211655E+01    0.1218705059E+01    0.1762824650E+01    0.8622677064E+00    0.5653867587E+01
    0.4032081079E+03    0.2021766431E+02   -0.1332766006E+01    0.4493943904E+01    0.1217552273E+01    0.1757812895E+01    0.8608343470E+00    0.5627324588E+01
    0.4077895222E+03    0.2025068114E+02   -0.1332582775E+01    0.4482643614E+01    0.1216393049E+01    0.1752852876E+01    0.8593929485E+00    0.5600975019E+01
    0.4123829737E+03    0.2028345614E+02   -0.1332389401E+01    0.4471318587E+01    0.1215226675E+01    0.1747943790E+01    0.8579466821E+00    0.5574798185E+01
    0.4169884034E+03    0.2031598947E+02   -0.1332185584E+01    0.4459997518E+01    0.1214052784E+01    0.1743075639E+01    0.8564988169E+00    0.5548783597E+01
    0.4216057523E+03    0.2034827951E+02   -0.1331971456E+01    0.4448701832E+01    0.1212871450E+01    0.1738234349E+01    0.8550514570E+00    0.5522933915E+01
    0.4262349623E+03    0.2038032565E+02   -0.1331746697E+01    0.4437435423E+01    0.1211682277E+01    0.1733414548E+01    0.8536044392E+00    0.5497247055E+01
    0.4308759757E+03    0.2041212861E+02   -0.1331509492E+01    0.4426194573E+01    0.1210483488E+01    0.1728627077E+01    0.8521551562E+00    0.5471700074E+01
    0.4355287360E+03    0.2044369189E+02   -0.1331257682E+01    0.4414960845E+01    0.1209272966E+01    0.1723880021E+01    0.8507005831E+00    0.5446271186E+01
    0.4401931868E+03    0.2047502121E+02   -0.1330990405E+01    0.4403703656E+01    0.1208049840E+01    0.1719174058E+01    0.8492391135E+00    0.5420965539E+01
    0.4448692731E+03    0.2050612186E+02   -0.1330708372E+01    0.4392413347E+01    0.1206814778E+01    0.1714508837E+01    0.8477696695E+00    0.5395811983E+01
    0.4495569396E+03    0.2053699865E+02   -0.1330413153E+01    0.4381104135E+01    0.1205569254E+01    0.1709890809E+01    0.8462907129E+00    0.5370833125E+01
    0.4542561326E+03    0.2056765731E+02   -0.1330106587E+01    0.4369799320E+01    0.1204315036E+01    0.1705324351E+01    0.8448012239E+00    0.5346034002E+01
    0.4589667979E+03    0.2059810347E+02   -0.1329791110E+01    0.4358504802E+01    0.1203054472E+01    0.1700803472E+01    0.8433016019E+00    0.5321414590E+01
    0.4636888826E+03    0.2062834293E+02   -0.1329469234E+01    0.4347199634E+01    0.1201789944E+01    0.1696319776E+01    0.8417935740E+00    0.5296979558E+01
    0.4684223348E+03    0.2065838150E+02   -0.1329142017E+01    0.4335878595E+01    0.1200522461E+01    0.1691870303E+01    0.8402796036E+00    0.5272734597E+01
    0.4731671021E+03    0.2068822394E+02   -0.1328809234E+01    0.4324566709E+01    0.1199251791E+01    0.1687450610E+01    0.8387616771E+00    0.5248689230E+01
    0.4779231335E+03    0.2071787507E+02   -0.1328470375E+01    0.4313280427E+01    0.1197977403E+01    0.1683052239E+01    0.8372406738E+00    0.5224851713E+01
    0.4826903780E+03    0.2074733922E+02   -0.1328125243E+01    0.4302003997E+01    0.1196699095E+01    0.1678677278E+01    0.8357167289E+00    0.5201218469E+01
    0.4874687861E+03    0.2077662010E+02   -0.1327773952E+01    0.4290716651E+01    0.1195416951E+01    0.1674342073E+01    0.8341893929E+00    0.5177780279E+01
    0.4922583073E+03    0.2080572097E+02   -0.1327416354E+01    0.4279410111E+01    0.1194130765E+01    0.1670049345E+01    0.8326574784E+00    0.5154534286E+01
    0.4970588931E+03    0.2083464471E+02   -0.1327052076E+01    0.4268081669E+01    0.1192840113E+01    0.1665790562E+01    0.8311191787E+00    0.5131486502E+01
