%
% Basic inner-scaled statistics for turbulent flow in a circular pipe
%
% See the following reference for details
% 
% Pirozzoli, S., Romero, J., Fatica, M., Verzicco, R., & Orlandi, P. (2021). 
% One-point statistics for turbulent pipe flow up to $\Rey_{\tau} \approx 6000$
% arXiv preprint arXiv:2103.13383.
%
% The flow parameters are as follows:
%
%  N_z                         = 9216
%  N_r                         =  910
%  N_theta                     = 9216
%  Streamwise domain size      = 15 R
%  Bulk Reynolds number        = 285000
%  Friction Reynolds number    = 6019.48
%  Friction coefficient        = 0.01428
%
%  Flow variables
%  
%        y^+                  U_z^+               P^+                 u_z^2              u_r^2              u_t^2                u_z u_r              p^2
%
    0.1544053100E+04    0.2392312081E+02   -0.1336869477E+01    0.3630473345E+01    0.1143168902E+01    0.1507306380E+01    0.7408463779E+00    0.4186808220E+01
    0.1550345319E+04    0.2393560716E+02   -0.1336396356E+01    0.3622954058E+01    0.1142177245E+01    0.1505232771E+01    0.7398088482E+00    0.4176724278E+01
    0.1556643863E+04    0.2394806674E+02   -0.1335918480E+01    0.3615453733E+01    0.1141181120E+01    0.1503159292E+01    0.7387737552E+00    0.4166658706E+01
    0.1562948720E+04    0.2396050029E+02   -0.1335436277E+01    0.3607971102E+01    0.1140180930E+01    0.1501095505E+01    0.7377394889E+00    0.4156615524E+01
    0.1569259877E+04    0.2397290724E+02   -0.1334950112E+01    0.3600502490E+01    0.1139177054E+01    0.1499038895E+01    0.7367048186E+00    0.4146594995E+01
    0.1575577322E+04    0.2398528697E+02   -0.1334459990E+01    0.3593047476E+01    0.1138169542E+01    0.1496981230E+01    0.7356680793E+00    0.4136593276E+01
    0.1581901042E+04    0.2399763956E+02   -0.1333966334E+01    0.3585602642E+01    0.1137158830E+01    0.1494917229E+01    0.7346273832E+00    0.4126613854E+01
    0.1588231026E+04    0.2400996529E+02   -0.1333470501E+01    0.3578161348E+01    0.1136146247E+01    0.1492846663E+01    0.7335815238E+00    0.4116672355E+01
    0.1594567260E+04    0.2402226524E+02   -0.1332974139E+01    0.3570715880E+01    0.1135133407E+01    0.1490773709E+01    0.7325301190E+00    0.4106783819E+01
    0.1600909734E+04    0.2403453958E+02   -0.1332478016E+01    0.3563265869E+01    0.1134121099E+01    0.1488702554E+01    0.7314735059E+00    0.4096951264E+01
    0.1607258433E+04    0.2404678570E+02   -0.1331981993E+01    0.3555819715E+01    0.1133109252E+01    0.1486636541E+01    0.7304127475E+00    0.4087170075E+01
    0.1613613348E+04    0.2405900143E+02   -0.1331486006E+01    0.3548389554E+01    0.1132097800E+01    0.1484575145E+01    0.7293494781E+00    0.4077431261E+01
    0.1619974465E+04    0.2407118651E+02   -0.1330990463E+01    0.3540983563E+01    0.1131087117E+01    0.1482516549E+01    0.7282858967E+00    0.4067729117E+01
    0.1626341772E+04    0.2408334164E+02   -0.1330495883E+01    0.3533607047E+01    0.1130077673E+01    0.1480457198E+01    0.7272241666E+00    0.4058065182E+01
    0.1632715257E+04    0.2409546940E+02   -0.1330002122E+01    0.3526264170E+01    0.1129069357E+01    0.1478391609E+01    0.7261650148E+00    0.4048440212E+01
    0.1639094911E+04    0.2410757327E+02   -0.1329508305E+01    0.3518955157E+01    0.1128061395E+01    0.1476316438E+01    0.7251071622E+00    0.4038853679E+01
    0.1645480718E+04    0.2411965507E+02   -0.1329013692E+01    0.3511679046E+01    0.1127053080E+01    0.1474227294E+01    0.7240488582E+00    0.4029305573E+01
    0.1651872669E+04    0.2413171405E+02   -0.1328518153E+01    0.3504433233E+01    0.1126044269E+01    0.1472123161E+01    0.7229900801E+00    0.4019792513E+01
    0.1658270751E+04    0.2414374812E+02   -0.1328021702E+01    0.3497209961E+01    0.1125034946E+01    0.1470010227E+01    0.7219317144E+00    0.4010305635E+01
    0.1664674954E+04    0.2415575581E+02   -0.1327523826E+01    0.3490002744E+01    0.1124024600E+01    0.1467894835E+01    0.7208728478E+00    0.4000830872E+01
    0.1671085265E+04    0.2416773712E+02   -0.1327023819E+01    0.3482806144E+01    0.1123012550E+01    0.1465776703E+01    0.7198112677E+00    0.3991357593E+01
    0.1677501672E+04    0.2417969291E+02   -0.1326521529E+01    0.3475616845E+01    0.1121998633E+01    0.1463652191E+01    0.7187455544E+00    0.3981893338E+01
    0.1683924166E+04    0.2419162458E+02   -0.1326016906E+01    0.3468432540E+01    0.1120982792E+01    0.1461526338E+01    0.7176749028E+00    0.3972452465E+01
    0.1690352733E+04    0.2420353338E+02   -0.1325509335E+01    0.3461255965E+01    0.1119964421E+01    0.1459405124E+01    0.7165991970E+00    0.3963041608E+01
    0.1696787362E+04    0.2421541929E+02   -0.1324998151E+01    0.3454098366E+01    0.1118942844E+01    0.1457287633E+01    0.7155199458E+00    0.3953660999E+01
    0.1703228043E+04    0.2422728089E+02   -0.1324483307E+01    0.3446968518E+01    0.1117917994E+01    0.1455173157E+01    0.7144392980E+00    0.3944309249E+01
    0.1709674764E+04    0.2423911612E+02   -0.1323965219E+01    0.3439866935E+01    0.1116890318E+01    0.1453062311E+01    0.7133586613E+00    0.3934982847E+01
    0.1716127514E+04    0.2425092368E+02   -0.1323444501E+01    0.3432792684E+01    0.1115860468E+01    0.1450958561E+01    0.7122786143E+00    0.3925674422E+01
    0.1722586282E+04    0.2426270404E+02   -0.1322921804E+01    0.3425743493E+01    0.1114829066E+01    0.1448868292E+01    0.7111991640E+00    0.3916379275E+01
    0.1729051057E+04    0.2427445867E+02   -0.1322397355E+01    0.3418716347E+01    0.1113796313E+01    0.1446790879E+01    0.7101200617E+00    0.3907098466E+01
    0.1735521826E+04    0.2428618878E+02   -0.1321870708E+01    0.3411711706E+01    0.1112761771E+01    0.1444719820E+01    0.7090412645E+00    0.3897839223E+01
    0.1741998581E+04    0.2429789484E+02   -0.1321341119E+01    0.3404733761E+01    0.1111724710E+01    0.1442650779E+01    0.7079627762E+00    0.3888615709E+01
    0.1748481309E+04    0.2430957786E+02   -0.1320807919E+01    0.3397779286E+01    0.1110684439E+01    0.1440585488E+01    0.7068836570E+00    0.3879439566E+01
    0.1754970000E+04    0.2432123918E+02   -0.1320270396E+01    0.3390836324E+01    0.1109640210E+01    0.1438532867E+01    0.7058023885E+00    0.3870310955E+01
    0.1761464643E+04    0.2433287807E+02   -0.1319728029E+01    0.3383896384E+01    0.1108591436E+01    0.1436495218E+01    0.7047186216E+00    0.3861220959E+01
    0.1767965227E+04    0.2434449292E+02   -0.1319180704E+01    0.3376959247E+01    0.1107537961E+01    0.1434467943E+01    0.7036327171E+00    0.3852157396E+01
    0.1774471741E+04    0.2435608455E+02   -0.1318628288E+01    0.3370023605E+01    0.1106479643E+01    0.1432445606E+01    0.7025441096E+00    0.3843112530E+01
    0.1780984175E+04    0.2436765525E+02   -0.1318070142E+01    0.3363089848E+01    0.1105415864E+01    0.1430424392E+01    0.7014529614E+00    0.3834085533E+01
    0.1787502518E+04    0.2437920516E+02   -0.1317505458E+01    0.3356169286E+01    0.1104345848E+01    0.1428405663E+01    0.7003618523E+00    0.3825078662E+01
    0.1794026760E+04    0.2439073341E+02   -0.1316933934E+01    0.3349269588E+01    0.1103269276E+01    0.1426390823E+01    0.6992725370E+00    0.3816093937E+01
    0.1800556889E+04    0.2440224078E+02   -0.1316355854E+01    0.3342379946E+01    0.1102186406E+01    0.1424378376E+01    0.6981836621E+00    0.3807130025E+01
    0.1807092895E+04    0.2441372773E+02   -0.1315771953E+01    0.3335483990E+01    0.1101097963E+01    0.1422368839E+01    0.6970939177E+00    0.3798181461E+01
    0.1813634769E+04    0.2442519299E+02   -0.1315183249E+01    0.3328579541E+01    0.1100004914E+01    0.1420364798E+01    0.6960038365E+00    0.3789242768E+01
    0.1820182499E+04    0.2443663653E+02   -0.1314590470E+01    0.3321670661E+01    0.1098907958E+01    0.1418366080E+01    0.6949135823E+00    0.3780311997E+01
    0.1826736075E+04    0.2444806031E+02   -0.1313993603E+01    0.3314751096E+01    0.1097807101E+01    0.1416370396E+01    0.6938218209E+00    0.3771384552E+01
    0.1833295486E+04    0.2445946532E+02   -0.1313392278E+01    0.3307817539E+01    0.1096702019E+01    0.1414379990E+01    0.6927271541E+00    0.3762448016E+01
    0.1839860723E+04    0.2447085171E+02   -0.1312786696E+01    0.3300876579E+01    0.1095592910E+01    0.1412397050E+01    0.6916296596E+00    0.3753493681E+01
    0.1846431775E+04    0.2448222005E+02   -0.1312177827E+01    0.3293934996E+01    0.1094480704E+01    0.1410412677E+01    0.6905306294E+00    0.3744529403E+01
    0.1853008632E+04    0.2449356955E+02   -0.1311566744E+01    0.3286997138E+01    0.1093366460E+01    0.1408413466E+01    0.6894312062E+00    0.3735573980E+01
    0.1859591284E+04    0.2450489893E+02   -0.1310953998E+01    0.3280068700E+01    0.1092250771E+01    0.1406393667E+01    0.6883315410E+00    0.3726643434E+01
    0.1866179722E+04    0.2451620865E+02   -0.1310339607E+01    0.3273149590E+01    0.1091133715E+01    0.1404364550E+01    0.6872309266E+00    0.3717740714E+01
    0.1872773933E+04    0.2452750038E+02   -0.1309723676E+01    0.3266236241E+01    0.1090015414E+01    0.1402339122E+01    0.6861289063E+00    0.3708859474E+01
    0.1879373909E+04    0.2453877438E+02   -0.1309106787E+01    0.3259333988E+01    0.1088896388E+01    0.1400317665E+01    0.6850263617E+00    0.3699996074E+01
    0.1885979640E+04    0.2455002836E+02   -0.1308489489E+01    0.3252449904E+01    0.1087777163E+01    0.1398299395E+01    0.6839246232E+00    0.3691148380E+01
    0.1892591116E+04    0.2456126057E+02   -0.1307871827E+01    0.3245584326E+01    0.1086657775E+01    0.1396288062E+01    0.6828234626E+00    0.3682310294E+01
    0.1899208327E+04    0.2457247137E+02   -0.1307253315E+01    0.3238729455E+01    0.1085537720E+01    0.1394286340E+01    0.6817216298E+00    0.3673471804E+01
    0.1905831262E+04    0.2458366109E+02   -0.1306633192E+01    0.3231873584E+01    0.1084416266E+01    0.1392294250E+01    0.6806191330E+00    0.3664624127E+01
    0.1912459913E+04    0.2459482870E+02   -0.1306010977E+01    0.3225013182E+01    0.1083292918E+01    0.1390308255E+01    0.6795174524E+00    0.3655774478E+01
    0.1919094269E+04    0.2460597302E+02   -0.1305386327E+01    0.3218154130E+01    0.1082167312E+01    0.1388325087E+01    0.6784180459E+00    0.3646941194E+01
    0.1925734321E+04    0.2461709421E+02   -0.1304758885E+01    0.3211298947E+01    0.1081039108E+01    0.1386345991E+01    0.6773211929E+00    0.3638135476E+01
    0.1932380059E+04    0.2462819379E+02   -0.1304128914E+01    0.3204436139E+01    0.1079908540E+01    0.1384370012E+01    0.6762253640E+00    0.3629362104E+01
    0.1939031473E+04    0.2463927419E+02   -0.1303497188E+01    0.3197549634E+01    0.1078776342E+01    0.1382391871E+01    0.6751275655E+00    0.3620625187E+01
    0.1945688554E+04    0.2465033785E+02   -0.1302864355E+01    0.3190631979E+01    0.1077643165E+01    0.1380415147E+01    0.6740253775E+00    0.3611924273E+01
    0.1952351293E+04    0.2466138537E+02   -0.1302230862E+01    0.3183683899E+01    0.1076509474E+01    0.1378443767E+01    0.6729187455E+00    0.3603256236E+01
    0.1959019678E+04    0.2467241477E+02   -0.1301596792E+01    0.3176718331E+01    0.1075375383E+01    0.1376474429E+01    0.6718089588E+00    0.3594619379E+01
    0.1965693703E+04    0.2468342370E+02   -0.1300961765E+01    0.3169753818E+01    0.1074240526E+01    0.1374506538E+01    0.6706965363E+00    0.3586013552E+01
    0.1972373355E+04    0.2469441169E+02   -0.1300325064E+01    0.3162801302E+01    0.1073104189E+01    0.1372544325E+01    0.6695806629E+00    0.3577437974E+01
    0.1979058628E+04    0.2470537937E+02   -0.1299685690E+01    0.3155867820E+01    0.1071965377E+01    0.1370591356E+01    0.6684601176E+00    0.3568887777E+01
    0.1985749510E+04    0.2471632724E+02   -0.1299042724E+01    0.3148960527E+01    0.1070823158E+01    0.1368648430E+01    0.6673354716E+00    0.3560360645E+01
    0.1992445993E+04    0.2472725525E+02   -0.1298395416E+01    0.3142084937E+01    0.1069676728E+01    0.1366714553E+01    0.6662094144E+00    0.3551858521E+01
    0.1999148068E+04    0.2473816330E+02   -0.1297742927E+01    0.3135241695E+01    0.1068525230E+01    0.1364787508E+01    0.6650832117E+00    0.3543378932E+01
    0.2005855725E+04    0.2474905299E+02   -0.1297084572E+01    0.3128424598E+01    0.1067367963E+01    0.1362869220E+01    0.6639551912E+00    0.3534912813E+01
    0.2012568954E+04    0.2475992667E+02   -0.1296419685E+01    0.3121625507E+01    0.1066204214E+01    0.1360960505E+01    0.6628236041E+00    0.3526446475E+01
    0.2019287747E+04    0.2477078551E+02   -0.1295747342E+01    0.3114843134E+01    0.1065033010E+01    0.1359058976E+01    0.6616882091E+00    0.3517962346E+01
    0.2026012095E+04    0.2478162905E+02   -0.1295066979E+01    0.3108085734E+01    0.1063853760E+01    0.1357167331E+01    0.6605490590E+00    0.3509446563E+01
    0.2032741989E+04    0.2479245532E+02   -0.1294379011E+01    0.3101362579E+01    0.1062666829E+01    0.1355287786E+01    0.6594059581E+00    0.3500892751E+01
    0.2039477419E+04    0.2480326300E+02   -0.1293684407E+01    0.3094676359E+01    0.1061473141E+01    0.1353416679E+01    0.6582596574E+00    0.3492299581E+01
    0.2046218376E+04    0.2481405172E+02   -0.1292984375E+01    0.3088028278E+01    0.1060273885E+01    0.1351545192E+01    0.6571127941E+00    0.3483672910E+01
    0.2052964852E+04    0.2482482165E+02   -0.1292280346E+01    0.3081425487E+01    0.1059070485E+01    0.1349665626E+01    0.6559691161E+00    0.3475025920E+01
    0.2059716837E+04    0.2483557230E+02   -0.1291573453E+01    0.3074880209E+01    0.1057864104E+01    0.1347774984E+01    0.6548315030E+00    0.3466371276E+01
    0.2066474323E+04    0.2484630180E+02   -0.1290864013E+01    0.3068396987E+01    0.1056655097E+01    0.1345874347E+01    0.6536999209E+00    0.3457718093E+01
    0.2073237301E+04    0.2485700795E+02   -0.1290151345E+01    0.3061965900E+01    0.1055442820E+01    0.1343967385E+01    0.6525712265E+00    0.3449070153E+01
    0.2080005761E+04    0.2486769013E+02   -0.1289434198E+01    0.3055567347E+01    0.1054226040E+01    0.1342054151E+01    0.6514412375E+00    0.3440424447E+01
    0.2086779695E+04    0.2487834993E+02   -0.1288711411E+01    0.3049186474E+01    0.1053003602E+01    0.1340131028E+01    0.6503068404E+00    0.3431776299E+01
    0.2093559095E+04    0.2488898941E+02   -0.1287982334E+01    0.3042815247E+01    0.1051774851E+01    0.1338199449E+01    0.6491667747E+00    0.3423125172E+01
    0.2100343951E+04    0.2489960983E+02   -0.1287247003E+01    0.3036448245E+01    0.1050539811E+01    0.1336263087E+01    0.6480215012E+00    0.3414474050E+01
    0.2107134255E+04    0.2491021201E+02   -0.1286505962E+01    0.3030085678E+01    0.1049299000E+01    0.1334324973E+01    0.6468726448E+00    0.3405827280E+01
    0.2113929998E+04    0.2492079662E+02   -0.1285759457E+01    0.3023730798E+01    0.1048052650E+01    0.1332388073E+01    0.6457225132E+00    0.3397187129E+01
    0.2120731172E+04    0.2493136322E+02   -0.1285007122E+01    0.3017392073E+01    0.1046800418E+01    0.1330455392E+01    0.6445733292E+00    0.3388549609E+01
    0.2127537768E+04    0.2494191199E+02   -0.1284248646E+01    0.3011075582E+01    0.1045541988E+01    0.1328524990E+01    0.6434256897E+00    0.3379909523E+01
    0.2134349777E+04    0.2495244491E+02   -0.1283484043E+01    0.3004783906E+01    0.1044277354E+01    0.1326586301E+01    0.6422785375E+00    0.3371265923E+01
    0.2141167190E+04    0.2496296238E+02   -0.1282713261E+01    0.2998522965E+01    0.1043006473E+01    0.1324630713E+01    0.6411312182E+00    0.3362619710E+01
    0.2147990000E+04    0.2497346253E+02   -0.1281935882E+01    0.2992298383E+01    0.1041728980E+01    0.1322658474E+01    0.6399845931E+00    0.3353967481E+01
    0.2154818198E+04    0.2498394425E+02   -0.1281151423E+01    0.2986109310E+01    0.1040444417E+01    0.1320670799E+01    0.6388400807E+00    0.3345305804E+01
    0.2161651775E+04    0.2499440852E+02   -0.1280359492E+01    0.2979949813E+01    0.1039152400E+01    0.1318672176E+01    0.6376982985E+00    0.3336632167E+01
    0.2168490723E+04    0.2500485634E+02   -0.1279559789E+01    0.2973816068E+01    0.1037852648E+01    0.1316675570E+01    0.6365587729E+00    0.3327941555E+01
    0.2175335034E+04    0.2501528724E+02   -0.1278752310E+01    0.2967706777E+01    0.1036545139E+01    0.1314687352E+01    0.6354201986E+00    0.3319233506E+01
    0.2182184699E+04    0.2502570011E+02   -0.1277937479E+01    0.2961625279E+01    0.1035230246E+01    0.1312702310E+01    0.6342810558E+00    0.3310514402E+01
    0.2189039710E+04    0.2503609425E+02   -0.1277116022E+01    0.2955577923E+01    0.1033908646E+01    0.1310716713E+01    0.6331405446E+00    0.3301794853E+01
    0.2195900059E+04    0.2504646995E+02   -0.1276288816E+01    0.2949567318E+01    0.1032581203E+01    0.1308732965E+01    0.6319982535E+00    0.3293085215E+01
    0.2202765737E+04    0.2505682766E+02   -0.1275457279E+01    0.2943589920E+01    0.1031249325E+01    0.1306752155E+01    0.6308529466E+00    0.3284395018E+01
    0.2209636736E+04    0.2506716725E+02   -0.1274623332E+01    0.2937639154E+01    0.1029914908E+01    0.1304771730E+01    0.6297028665E+00    0.3275734604E+01
    0.2216513049E+04    0.2507748915E+02   -0.1273788380E+01    0.2931711303E+01    0.1028579386E+01    0.1302787090E+01    0.6285475612E+00    0.3267112261E+01
    0.2223394666E+04    0.2508779448E+02   -0.1272952961E+01    0.2925809145E+01    0.1027243364E+01    0.1300793838E+01    0.6273886063E+00    0.3258532026E+01
    0.2230281580E+04    0.2509808313E+02   -0.1272117378E+01    0.2919932077E+01    0.1025907146E+01    0.1298795802E+01    0.6262283060E+00    0.3249993675E+01
    0.2237173783E+04    0.2510835397E+02   -0.1271281651E+01    0.2914080290E+01    0.1024570700E+01    0.1296801249E+01    0.6250680711E+00    0.3241487100E+01
    0.2244071267E+04    0.2511860752E+02   -0.1270445080E+01    0.2908259459E+01    0.1023233345E+01    0.1294813512E+01    0.6239073329E+00    0.3232995395E+01
    0.2250974023E+04    0.2512884642E+02   -0.1269606886E+01    0.2902460206E+01    0.1021894308E+01    0.1292832562E+01    0.6227442521E+00    0.3224509241E+01
    0.2257882043E+04    0.2513907249E+02   -0.1268767014E+01    0.2896666674E+01    0.1020553471E+01    0.1290858435E+01    0.6215777645E+00    0.3216027904E+01
    0.2264795321E+04    0.2514928650E+02   -0.1267926041E+01    0.2890874531E+01    0.1019211351E+01    0.1288883873E+01    0.6204080431E+00    0.3207549682E+01
    0.2271713846E+04    0.2515948828E+02   -0.1267084458E+01    0.2885087677E+01    0.1017868483E+01    0.1286900536E+01    0.6192363706E+00    0.3199068055E+01
    0.2278637613E+04    0.2516967614E+02   -0.1266242522E+01    0.2879306420E+01    0.1016525178E+01    0.1284907031E+01    0.6180649336E+00    0.3190576195E+01
    0.2285566613E+04    0.2517984905E+02   -0.1265400468E+01    0.2873528101E+01    0.1015181687E+01    0.1282901108E+01    0.6168954651E+00    0.3182069893E+01
    0.2292500838E+04    0.2519000709E+02   -0.1264558561E+01    0.2867759238E+01    0.1013838297E+01    0.1280883903E+01    0.6157282652E+00    0.3173549371E+01
    0.2299440280E+04    0.2520015000E+02   -0.1263717010E+01    0.2862010852E+01    0.1012495240E+01    0.1278863714E+01    0.6145623167E+00    0.3165018097E+01
    0.2306384932E+04    0.2521027715E+02   -0.1262875792E+01    0.2856287489E+01    0.1011152494E+01    0.1276848893E+01    0.6133966243E+00    0.3156480600E+01
    0.2313334785E+04    0.2522038719E+02   -0.1262034845E+01    0.2850589562E+01    0.1009809977E+01    0.1274840817E+01    0.6122314965E+00    0.3147945384E+01
    0.2320289832E+04    0.2523047857E+02   -0.1261194519E+01    0.2844919084E+01    0.1008468009E+01    0.1272834803E+01    0.6110674062E+00    0.3139428554E+01
    0.2327250066E+04    0.2524055162E+02   -0.1260355135E+01    0.2839278631E+01    0.1007126920E+01    0.1270823965E+01    0.6099037471E+00    0.3130944969E+01
    0.2334215478E+04    0.2525060797E+02   -0.1259516318E+01    0.2833667419E+01    0.1005786374E+01    0.1268801871E+01    0.6087402453E+00    0.3122500916E+01
    0.2341186062E+04    0.2526064714E+02   -0.1258677183E+01    0.2828082402E+01    0.1004445511E+01    0.1266763600E+01    0.6075780559E+00    0.3114096806E+01
    0.2348161808E+04    0.2527066688E+02   -0.1257836688E+01    0.2822527483E+01    0.1003103317E+01    0.1264712678E+01    0.6064181524E+00    0.3105727752E+01
    0.2355142711E+04    0.2528066709E+02   -0.1256993938E+01    0.2817004592E+01    0.1001758948E+01    0.1262658112E+01    0.6052596664E+00    0.3097391163E+01
    0.2362128761E+04    0.2529064993E+02   -0.1256148672E+01    0.2811500753E+01    0.1000412144E+01    0.1260600387E+01    0.6041006469E+00    0.3089089391E+01
    0.2369119952E+04    0.2530061696E+02   -0.1255300980E+01    0.2806000309E+01    0.9990629837E+00    0.1258533799E+01    0.6029399617E+00    0.3080817700E+01
    0.2376116276E+04    0.2531056666E+02   -0.1254450824E+01    0.2800496840E+01    0.9977114286E+00    0.1256454917E+01    0.6017777293E+00    0.3072560496E+01
    0.2383117726E+04    0.2532049716E+02   -0.1253598140E+01    0.2794990143E+01    0.9963574324E+00    0.1254367394E+01    0.6006142666E+00    0.3064302914E+01
    0.2390124295E+04    0.2533041057E+02   -0.1252743393E+01    0.2789480250E+01    0.9950014963E+00    0.1252282836E+01    0.5994498762E+00    0.3056037388E+01
    0.2397135973E+04    0.2534031061E+02   -0.1251887831E+01    0.2783964997E+01    0.9936448262E+00    0.1250207121E+01    0.5982855248E+00    0.3047768516E+01
    0.2404152756E+04    0.2535019985E+02   -0.1251032294E+01    0.2778446030E+01    0.9922882669E+00    0.1248137334E+01    0.5971219692E+00    0.3039506566E+01
    0.2411174634E+04    0.2536007983E+02   -0.1250176513E+01    0.2772923581E+01    0.9909315877E+00    0.1246071593E+01    0.5959582174E+00    0.3031258976E+01
    0.2418201601E+04    0.2536995101E+02   -0.1249319718E+01    0.2767397090E+01    0.9895740031E+00    0.1244009445E+01    0.5947923083E+00    0.3023031209E+01
    0.2425233650E+04    0.2537981182E+02   -0.1248461394E+01    0.2761873943E+01    0.9882149870E+00    0.1241946383E+01    0.5936228053E+00    0.3014823943E+01
    0.2432270772E+04    0.2538965931E+02   -0.1247601674E+01    0.2756362228E+01    0.9868546387E+00    0.1239877631E+01    0.5924485867E+00    0.3006629774E+01
    0.2439312961E+04    0.2539949188E+02   -0.1246741031E+01    0.2750866917E+01    0.9854934492E+00    0.1237804717E+01    0.5912688499E+00    0.2998437906E+01
    0.2446360210E+04    0.2540930924E+02   -0.1245880152E+01    0.2745387369E+01    0.9841321175E+00    0.1235733824E+01    0.5900842590E+00    0.2990243971E+01
    0.2453412511E+04    0.2541911140E+02   -0.1245019639E+01    0.2739920156E+01    0.9827712093E+00    0.1233669252E+01    0.5888965151E+00    0.2982050958E+01
    0.2460469857E+04    0.2542889868E+02   -0.1244159475E+01    0.2734469125E+01    0.9814107211E+00    0.1231612511E+01    0.5877066622E+00    0.2973864382E+01
    0.2467532241E+04    0.2543867004E+02   -0.1243299644E+01    0.2729037896E+01    0.9800506353E+00    0.1229566367E+01    0.5865153563E+00    0.2965693099E+01
    0.2474599656E+04    0.2544842295E+02   -0.1242440870E+01    0.2723624642E+01    0.9786916391E+00    0.1227530799E+01    0.5853241412E+00    0.2957549419E+01
    0.2481672095E+04    0.2545815630E+02   -0.1241584285E+01    0.2718222146E+01    0.9773348344E+00    0.1225503616E+01    0.5841348530E+00    0.2949443608E+01
    0.2488749550E+04    0.2546787176E+02   -0.1240730627E+01    0.2712821634E+01    0.9759809441E+00    0.1223482882E+01    0.5829481977E+00    0.2941378687E+01
    0.2495832015E+04    0.2547757111E+02   -0.1239879946E+01    0.2707423365E+01    0.9746300173E+00    0.1221466639E+01    0.5817635195E+00    0.2933355605E+01
    0.2502919482E+04    0.2548725445E+02   -0.1239032042E+01    0.2702035263E+01    0.9732818628E+00    0.1219447773E+01    0.5805796619E+00    0.2925378122E+01
    0.2510011945E+04    0.2549692194E+02   -0.1238186938E+01    0.2696662214E+01    0.9719365368E+00    0.1217413815E+01    0.5793960193E+00    0.2917452074E+01
    0.2517109397E+04    0.2550657456E+02   -0.1237344728E+01    0.2691305799E+01    0.9705941443E+00    0.1215355777E+01    0.5782128172E+00    0.2909580935E+01
    0.2524211830E+04    0.2551621290E+02   -0.1236504760E+01    0.2685968397E+01    0.9692540831E+00    0.1213272500E+01    0.5770309263E+00    0.2901759356E+01
    0.2531319237E+04    0.2552583595E+02   -0.1235665678E+01    0.2680650983E+01    0.9679150822E+00    0.1211168406E+01    0.5758512436E+00    0.2893974462E+01
    0.2538431612E+04    0.2553544239E+02   -0.1234826260E+01    0.2675353935E+01    0.9665759600E+00    0.1209049563E+01    0.5746736730E+00    0.2886212598E+01
    0.2545548948E+04    0.2554503195E+02   -0.1233985434E+01    0.2670080831E+01    0.9652356918E+00    0.1206921452E+01    0.5734970478E+00    0.2878461824E+01
    0.2552671238E+04    0.2555460558E+02   -0.1233142312E+01    0.2664828094E+01    0.9638934001E+00    0.1204789790E+01    0.5723197141E+00    0.2870713935E+01
    0.2559798475E+04    0.2556416492E+02   -0.1232296309E+01    0.2659585807E+01    0.9625484805E+00    0.1202657504E+01    0.5711401120E+00    0.2862963570E+01
    0.2566930651E+04    0.2557371052E+02   -0.1231447151E+01    0.2654352621E+01    0.9612006716E+00    0.1200524978E+01    0.5699577781E+00    0.2855207172E+01
    0.2574067762E+04    0.2558324275E+02   -0.1230595211E+01    0.2649133288E+01    0.9598503531E+00    0.1198389484E+01    0.5687738478E+00    0.2847448331E+01
    0.2581209799E+04    0.2559276204E+02   -0.1229741414E+01    0.2643929779E+01    0.9584984408E+00    0.1196246968E+01    0.5675899593E+00    0.2839700910E+01
    0.2588356756E+04    0.2560226801E+02   -0.1228886410E+01    0.2638738627E+01    0.9571455811E+00    0.1194095296E+01    0.5664066219E+00    0.2831977965E+01
    0.2595508627E+04    0.2561176097E+02   -0.1228030051E+01    0.2633557581E+01    0.9557916972E+00    0.1191931952E+01    0.5652229523E+00    0.2824283529E+01
    0.2602665403E+04    0.2562124114E+02   -0.1227172051E+01    0.2628389199E+01    0.9544365567E+00    0.1189760700E+01    0.5640379441E+00    0.2816615595E+01
    0.2609827079E+04    0.2563070762E+02   -0.1226312330E+01    0.2623232406E+01    0.9530800632E+00    0.1187588924E+01    0.5628512596E+00    0.2808971279E+01
    0.2616993649E+04    0.2564016095E+02   -0.1225450538E+01    0.2618080211E+01    0.9517218364E+00    0.1185415044E+01    0.5616626515E+00    0.2801348783E+01
    0.2624165105E+04    0.2564960225E+02   -0.1224586206E+01    0.2612927336E+01    0.9503614074E+00    0.1183233380E+01    0.5604718742E+00    0.2793748126E+01
    0.2631341441E+04    0.2565903078E+02   -0.1223719452E+01    0.2607773187E+01    0.9489989155E+00    0.1181041837E+01    0.5592789774E+00    0.2786172878E+01
    0.2638522649E+04    0.2566844514E+02   -0.1222850930E+01    0.2602618416E+01    0.9476350613E+00    0.1178841796E+01    0.5580836174E+00    0.2778627245E+01
    0.2645708725E+04    0.2567784447E+02   -0.1221981324E+01    0.2597458480E+01    0.9462705648E+00    0.1176636443E+01    0.5568853924E+00    0.2771108913E+01
    0.2652899661E+04    0.2568722846E+02   -0.1221111118E+01    0.2592289735E+01    0.9449059128E+00    0.1174431198E+01    0.5556851996E+00    0.2763612253E+01
    0.2660095451E+04    0.2569659916E+02   -0.1220240461E+01    0.2587117167E+01    0.9435412264E+00    0.1172233432E+01    0.5544847872E+00    0.2756135047E+01
